date,datetime,sol,year,month,day,day_of_year,weekday,hour,temp_min,temp_max,temp_avg,temp_range,wind_speed_avg,wind_speed_max,wind_speed_std,weather_readings_count,end,look_ahead,activity,solar_longitude_deg,mission_phase,mission_age_factor,phase_progression,activity_word_count,instruction_count,is_multi_part,systems_involved,uses_ida,uses_hp3,uses_seis,uses_apss,uses_camera,uses_wts,complexity_score,seasonal_intensity,orbital_thermal_factor,diurnal_thermal_load,thermal_stress_combined,sol_diff,is_consecutive_sol,primary_instrument,requires_movement,power_intensive,redundancy_active,data_intensity,has_look_ahead,planning_horizon,is_science,is_maintenance,is_deployment,is_recovery,is_thermal,is_communication,primary_activity_type,activity_chain_position,is_recovery_activity,operational_status,criticality,power_status,success_indicator,operational_tempo,sols_since_last_science,sols_since_last_maintenance,sols_since_last_deployment,sols_since_last_recovery,sols_since_last_thermal,sols_since_last_communication,cumulative_ida_usage,cumulative_hp3_usage,cumulative_seis_usage,cumulative_apss_usage,cumulative_camera_usage,cumulative_wts_usage,sols_to_landing,sols_to_deployment_complete,sols_to_primary_mission_end,sols_to_first_extension_end,sols_to_conjunction_1,sols_to_conjunction_2,events_count,has_events
,2020-01-20,421,2020,1,20,,,,178.09392222222223,264.4666722222222,214.21457855809925,86.37274999999997,5.004932170471726,9.772642222222222,2.313016208158744,97,,,,,Extended_1_Weather_Only,1.6505798557652755,0.05012531328320802,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-01-21,422,2020,1,21,,,,178.6522533333333,264.86939333333333,215.05458731734345,86.21714000000003,4.646917043452206,9.383246913580248,2.1121677052544174,97,,,,,Extended_1_Weather_Only,1.6524974018945473,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-01-22,423,2020,1,22,,,,179.9385288888889,264.80308333333335,214.87096645034538,84.86455444444445,5.012861701665792,11.366881516587677,2.481487274167606,97,,,,,Extended_1_Weather_Only,1.6544112780768316,0.05513784461152882,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-01-23,424,2020,1,23,,,,180.08371444444444,264.6435588888889,215.1765295969242,84.55984444444445,4.8897877852054465,10.448910835214448,2.1545033525668345,97,,,,,Extended_1_Weather_Only,1.6563214983329508,0.05764411027568922,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-01-24,425,2020,1,24,,,,180.1901822222222,264.9220111111111,215.65446614727014,84.73182888888888,4.663898517046395,10.105388951521984,2.2408323971568707,97,,,,,Extended_1_Weather_Only,1.6582280766035324,0.06015037593984962,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-01-25,426,2020,1,25,,,,180.7410911111111,264.91413777777774,216.18448891635694,84.17304666666664,4.818826168395598,10.804249717514123,2.4983062459663374,97,,,,,Extended_1_Weather_Only,1.6601310267496185,0.06265664160401002,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-02-08,2020-01-26,427,2020,1,26,39,5,10,181.36801333333327,265.0054111111112,216.40409997217463,83.63739777777792,4.634927087890418,9.826240950226245,2.1350266490394976,97,433.0,,"HP3 Mole Recovery Operations, HP3 RAD Calibrations, Update LME Curve, and Long Shadow, Aeolian Change, Dust Devil Search and Meteor Baseline Search Images",147.8,Extended_1,1.6620303625532709,0.06516290726817042,23,8,0,1,0,1,0,0,0,0,0.4316260162601626,32.19999999999999,0.4322222222222223,0.75,0.3241666666666667,7.0,0,HP3,0,0,1,0,0,0,1,1,0,1,0,1,SCIENCE,0,1,0,0,1,0,0.4469802555168409,0,0,190,0,103,0,37,57,36,13,48,9,426,327,260,947,177,573,1,True
,2020-01-27,428,2020,1,27,,,,182.46400222222223,265.90110666666664,217.1752401352479,83.4371044444444,4.822920057698607,10.720111234705229,2.3171413859393994,97,,,,,Extended_1_Weather_Only,1.6639260977181702,0.06766917293233082,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-01-28,429,2020,1,28,,,,182.1505277777778,266.7140133333333,217.67431639983502,84.5634855555555,4.598606661973121,9.341496098104797,2.2087106850115026,97,,,,,Extended_1_Weather_Only,1.665818245870208,0.07017543859649122,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-01-29,430,2020,1,29,,,,182.69089777777776,266.21561777777777,218.19458093027322,83.52472,4.090355474498042,7.5525225,1.799184330545523,97,,,,,Extended_1_Weather_Only,1.667706820558076,0.07268170426065163,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-01-30,431,2020,1,30,,,,181.09572666666668,266.1652711111111,218.1765353573045,85.06954444444443,4.493567372351455,9.076492045454543,2.051001209812242,97,,,,,Extended_1_Weather_Only,1.6695918352538475,0.07518796992481203,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-01-31,432,2020,1,31,,,,182.58068111111112,267.53891555555555,219.08306104757625,84.95823444444443,4.68032570111083,10.086258426966292,2.5881962577684745,97,,,,,Extended_1_Weather_Only,1.6714733033535532,0.07769423558897243,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-01,433,2020,2,1,,,,183.66762888888888,266.1930977777778,219.54187550766247,82.5254688888889,4.618600953188265,9.55705392731536,2.2549765593251903,97,,,,,Extended_1_Weather_Only,1.673351238177753,0.08020050125313283,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-02-15,2020-02-02,434,2020,2,2,46,5,15,183.1381577777778,267.0603977777778,230.86622877847768,83.92223999999999,5.769198877881498,9.947469410456062,2.718475540275046,67,440.0,,"HP3 Mole Recovery Operations, HP3 RAD High Rate and Calibrations, New WUTT Installation, APSS/SEIS DBLT Dumps, SEIS VBB Recentering and Calibration, and Long Shadow, Aeolian Change, and Dust Devil Search Images",151.47,Extended_1,1.6752256529721035,0.08270676691729323,31,12,0,3,0,1,1,1,0,0,0.696829268292683,28.53,0.4526111111111111,0.14644660940672644,0.06628336260203334,7.0,0,HP3,0,0,1,0,0,0,1,1,0,1,0,1,SCIENCE,0,1,0,0,1,0,0.4939024390243903,0,0,197,0,96,0,37,58,37,14,48,9,433,334,253,940,184,566,1,True
,2020-02-03,435,2020,2,3,,,,185.20937444444445,267.41085555555554,220.9856931523535,82.2014811111111,4.741771297847836,10.324121111111111,2.726906951225792,97,,,,,Extended_1_Weather_Only,1.6770965609079151,0.08521303258145363,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-04,436,2020,2,4,,,,184.02872555555555,267.57509555555555,220.52134991160065,83.54637,4.7115520975815155,9.472062222222222,2.4340944356867005,97,,,,,Extended_1_Weather_Only,1.6789639750827108,0.08771929824561403,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-05,437,2020,2,5,,,,184.3744055555556,267.54287555555555,220.4011935012701,83.16846999999996,5.036282058064607,10.175505555555556,2.4790607673164935,97,,,,,Extended_1_Weather_Only,1.6808279085207734,0.09022556390977443,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-06,438,2020,2,6,,,,185.21866333333327,267.1464933333333,219.83353652858446,81.92783000000003,5.427917255965985,11.814915555555556,2.849350564133628,97,,,,,Extended_1_Weather_Only,1.682688374173693,0.09273182957393483,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-07,439,2020,2,7,,,,184.511320754717,266.96858444444445,219.91802904651647,82.45726368972745,5.631009067284475,11.670799102132436,2.9850516511933973,97,,,,,Extended_1_Weather_Only,1.6845453849209058,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-08,440,2020,2,8,,,,184.2202233333333,268.66079,219.56030687645048,84.44056666666671,5.952963743957665,12.430661830357142,3.184761754902437,97,,,,,Extended_1_Weather_Only,1.6863989535702288,0.09774436090225563,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-02-22,2020-02-09,441,2020,2,9,53,5,19,183.9105133333333,267.94436333333334,219.77460710908488,84.03385000000003,6.010640097971025,12.705086859688196,3.2981960745886805,96,453.0,,"HP3 Mole Recovery Operations, HP3 RAD High Rate, Calibrations, and Hourly, New WUTT Installation, BST Dumps, SEIS Flash Maintenance and Tilt Measurement, and Long Shadow, Aeolian Change, Dust Devil Search, and Cloud Images",155.2,Extended_1,1.6882490928583902,0.10025062656641603,33,15,0,2,0,1,1,0,0,0,0.7414634146341463,24.80000000000001,0.4733333333333333,0.01703708685546579,0.008064221111587139,7.0,0,HP3,0,0,1,1,0,0,1,1,0,1,0,1,SCIENCE,0,1,0,0,1,0,0.5472009291521486,0,0,204,0,89,0,37,59,38,14,48,9,440,341,246,933,191,559,1,True
,2020-02-10,442,2020,2,10,,,,181.8705755555556,266.67716666666666,218.33989565304424,84.80659111111106,6.084949145475637,13.89772072072072,3.678534240759137,97,,,,,Extended_1_Weather_Only,1.6900958154515549,0.10275689223057644,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-11,443,2020,2,11,,,,182.5933633333333,267.0656822222222,218.64456975304964,84.47231888888894,5.7777404988102035,12.065432552954292,3.1817723287503763,97,,,,,Extended_1_Weather_Only,1.691939133945844,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-12,444,2020,2,12,,,,182.3497211111112,268.1536566666667,219.22901837823676,85.80393555555548,5.355541318226067,11.94277,2.914294160813693,97,,,,,Extended_1_Weather_Only,1.6937790608678513,0.10776942355889724,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-13,445,2020,2,13,,,,181.60500666666667,267.6271977777778,218.7339526074264,86.02219111111111,5.669221609678546,11.86507341490545,3.0912370445127317,97,,,,,Extended_1_Weather_Only,1.6956156086751528,0.11027568922305764,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-14,446,2020,2,14,,,,181.62737,267.95295666666664,218.64118645693304,86.32558666666662,5.657605393933281,12.618831661092532,3.246546682882003,97,,,,,Extended_1_Weather_Only,1.6974487897568136,0.11278195488721804,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-15,447,2020,2,15,,,,181.41375666666667,268.8156711111111,218.43115546295644,87.40191444444443,5.98191514273358,12.986511160714286,3.4160667503350433,97,,,,,Extended_1_Weather_Only,1.6992786164338898,0.11528822055137844,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-16,448,2020,2,16,,,,182.68353,268.0265088888889,218.65420941232324,85.3429788888889,6.1761703234997976,12.094226351351352,3.320380133309932,88,,,,,Extended_1_Weather_Only,1.7011051009599243,0.11779448621553884,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-17,449,2020,2,17,,,,181.9289111111111,267.93118888888887,219.7122212879217,86.00227777777778,7.106319643236938,11.422994292237442,3.1548421090685173,90,,,,,Extended_1_Weather_Only,1.7029282555214393,0.12030075187969924,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-18,450,2020,2,18,,,,181.6069322222222,267.11584444444446,218.20559959854327,85.50891222222225,5.5461079468214045,11.520554444444445,3.064784230054994,97,,,,,Extended_1_Weather_Only,1.7047480922384253,0.12280701754385964,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-19,451,2020,2,19,,,,181.2746011111111,268.90592333333336,217.85631215583297,87.63132222222225,5.333968883744535,11.539555683122847,2.7944686534403442,97,,,,,Extended_1_Weather_Only,1.706564623164823,0.12531328320802004,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-20,452,2020,2,20,,,,181.7173733333333,268.64934222222223,217.53288665234535,86.93196888888892,5.98133682494761,12.046981005586591,2.706001511140019,97,,,,,Extended_1_Weather_Only,1.7083778602890038,0.12781954887218044,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-21,453,2020,2,21,,,,181.5940488888889,267.9901922222222,216.97864215712423,86.39614333333333,5.8483972833776114,12.29885061315496,3.1387147215281868,97,,,,,Extended_1_Weather_Only,1.7101878155342434,0.13032581453634084,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-03-07,2020-02-22,454,2020,2,22,67,5,4,181.43839777777777,267.17175000000003,216.7856101875649,85.73335222222227,5.434805450666544,11.787027808676308,3.1019837988156076,97,460.0,,"HP3 Mole Recovery Operations, HP3 RAD High Rate, SEIS VBB3 Characterization, and Long Shadow, Aeolian Change, Dust Devil Search, and Cloud Images",162.23,Extended_1,1.7119945007591924,0.13283208020050125,22,9,0,2,0,1,1,0,0,0,0.5009756097560976,17.77000000000001,0.5123888888888888,0.9330127018922193,0.4780653416417743,13.0,0,HP3,0,0,1,0,0,0,1,1,0,1,0,0,SCIENCE,0,1,0,0,1,0,0.5491173054587689,0,0,217,0,76,13,37,60,39,14,48,9,453,354,233,920,204,546,1,True
,2020-02-23,455,2020,2,23,,,,182.0906177777778,268.75264555555555,216.77906838807698,86.66202777777775,5.354059679108006,11.66482,2.840873197026871,97,,,,,Extended_1_Weather_Only,1.713797927758343,0.13533834586466165,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-24,456,2020,2,24,,,,181.8381488888889,268.7898088888889,216.74298960094265,86.95166,5.762731958342238,11.933442222222222,2.91641833078131,97,,,,,Extended_1_Weather_Only,1.715598108262491,0.13784461152882205,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-25,457,2020,2,25,,,,182.77605111111112,268.4689744444444,216.83440023753676,85.69292333333331,5.853642152547196,12.582,2.9919573671342654,97,,,,,Extended_1_Weather_Only,1.7173950539391927,0.14035087719298245,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-26,458,2020,2,26,,,,183.3606577777778,268.4817644444444,217.43422670990515,85.12110666666663,5.402244507840027,10.706335562987736,2.696132577180373,97,,,,,Extended_1_Weather_Only,1.7191887763932197,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-27,459,2020,2,27,,,,182.7658211111111,268.7879522222222,217.21868650882968,86.0221311111111,5.4057628641293505,10.49091425389755,2.4821439593498407,97,,,,,Extended_1_Weather_Only,1.7209792871670078,0.14536340852130325,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-02-28,460,2020,2,28,,,,183.46614444444444,269.8339933333333,217.61055251403135,86.36784888888886,5.3756565049895935,10.301312222222222,2.323758545568776,97,,,,,Extended_1_Weather_Only,1.7227665977411035,0.14786967418546365,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-03-14,2020-02-29,461,2020,2,29,74,5,9,182.20527222222225,269.77111666666667,217.5615425864472,87.56584444444442,5.526806061724613,11.270632882882882,2.2229782337217947,97,467.0,,"Long Shadow, Aeolian Change, Dust Devil Search, and Cloud Images",166.09,Extended_1,1.724550719534605,0.15037593984962405,10,5,0,0,0,0,0,0,0,0,0.2065040650406504,13.909999999999997,0.5338333333333334,0.8535533905932737,0.455655251678376,7.0,0,UNKNOWN,0,0,0,0,0,0,1,0,0,0,0,0,SCIENCE,0,0,1,1,1,0,0.4908710801393728,0,7,224,7,69,14,37,60,39,14,48,9,460,361,226,913,211,539,1,True
,2020-03-01,462,2020,3,1,,,,182.8071944444445,269.9949855555556,217.82361012298372,87.18779111111112,5.2135428453870265,11.22805222222222,2.241483495109382,97,,,,,Extended_1_Weather_Only,1.7263316639055997,0.15288220551378445,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-03-02,463,2020,3,2,,,,183.1244055555556,268.78508555555555,218.08919354393788,85.66067999999996,5.201690124978295,11.95524,2.529636322766233,97,,,,,Extended_1_Weather_Only,1.728109442151599,0.15538847117794485,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-03-03,464,2020,3,3,,,,182.89467444444443,269.7015922222222,218.24371707605982,86.80691777777776,5.076123313091343,10.378280963302752,2.295529744147936,97,,,,,Extended_1_Weather_Only,1.7298840655099674,0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-03-04,465,2020,3,4,,,,182.0463144444444,270.4465077777777,218.26214563637404,88.4001933333333,5.430318384926558,11.172512222222222,2.4144468136236,97,,,,,Extended_1_Weather_Only,1.7316555451583497,0.16040100250626566,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-03-05,466,2020,3,5,,,,181.44182,269.88221666666664,218.26911946484304,88.44039666666663,5.382199399650005,10.38933,2.1591453444271185,97,,,,,Extended_1_Weather_Only,1.7334238922150915,0.16290726817042606,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-03-06,467,2020,3,6,,,,180.5762255555556,269.7780266666667,218.57183181681023,89.20180111111108,5.247211037580282,11.390665924276169,2.6578506202387993,97,,,,,Extended_1_Weather_Only,1.7351891177396608,0.16541353383458646,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-03-21,2020-03-07,468,2020,3,7,81,5,13,181.23164,269.52602444444443,218.84571523723199,88.29438444444443,5.582642108243059,11.476985507246376,2.8512095868202136,97,474.0,,"HP3 Mole Recovery Operations, SEIS Flash Maintenance and Tilt Measurement, and Long Shadow, Aeolian Change, Dust Devil Search, and Cloud Images",169.99,Extended_1,1.7369512327330598,0.16791979949874686,21,9,0,2,0,1,1,0,0,0,0.49365853658536585,10.009999999999991,0.5555000000000001,0.37059047744873963,0.2058630102227749,7.0,0,HP3,0,0,1,1,0,0,1,1,0,1,0,0,SCIENCE,0,1,0,0,1,0,0.5195238095238095,0,0,231,0,62,7,37,61,40,14,48,9,467,368,219,906,218,532,1,True
,2020-03-08,469,2020,3,8,,,,181.71053666666668,269.4085527192009,219.01057797488718,87.6980160525342,6.090568853710473,12.313957777777778,2.8590697105897207,97,,,,,Extended_1_Weather_Only,1.7387102481382397,0.17042606516290726,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-03-09,470,2020,3,9,,,,181.0182188888889,269.94526666666667,219.15842869809615,88.92704777777777,5.570889666450497,10.142244874715262,2.39532357958023,97,,,,,Extended_1_Weather_Only,1.7404661748405046,0.17293233082706766,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-03-10,471,2020,3,10,,,,181.30618444444443,270.79580888888887,219.27332837416725,89.48962444444444,5.40648445262564,11.274459977452086,2.558210906221948,97,,,,,Extended_1_Weather_Only,1.742219023667919,0.17543859649122806,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-03-11,472,2020,3,11,,,,180.48873333333333,271.1773488888889,219.5425962758915,90.68861555555557,5.434789726912056,11.195669265033407,2.374423325213627,97,,,,,Extended_1_Weather_Only,1.7439688053917064,0.17794486215538846,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-03-12,473,2020,3,12,,,,180.98345111111112,270.49756333333335,219.44557923479385,89.51411222222222,5.518685209433631,11.049581111111111,2.4266903178033803,97,,,,,Extended_1_Weather_Only,1.7457155307266483,0.18045112781954886,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-03-13,474,2020,3,13,,,,180.2902155555556,271.4954622222222,219.24221889517128,91.20524666666662,5.453270791393998,10.668594660194175,2.4544422857247,97,,,,,Extended_1_Weather_Only,1.747459210331475,0.18295739348370926,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-03-28,2020-03-14,475,2020,3,14,88,5,18,181.00572666666667,271.9359244444444,219.5279205009665,90.93019777777775,5.39570982061984,10.658454444444445,2.523987112393789,97,481.0,,"Command Loss Timer Set to 25 Days, SEIS Data Processing to L2, APSS Data Processing to L1, Deimos Eclipse Movie, and Aeolian Change and Tau Images",173.95,Extended_1,1.749199854809259,0.18546365914786966,26,7,0,2,0,0,1,1,0,0,0.4769105691056911,6.050000000000011,0.5774999999999999,0.0,0.0,7.0,0,SEIS,0,0,0,2,0,0,0,0,0,0,0,1,COMMUNICATION,0,0,1,1,1,0,0.5068524970963996,7,7,238,7,55,0,37,61,41,15,48,9,474,375,212,899,225,525,1,True
,2020-03-15,476,2020,3,15,,,,180.15831,270.73129,219.45698490272238,90.57298,5.4305309183662995,11.296071428571429,2.3675528622831883,97,,,,,Extended_1_Weather_Only,1.7509374747078,0.18796992481203006,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-03-16,477,2020,3,16,,,,181.93312777777777,271.31207333333333,219.25725178784856,89.37894555555556,5.463242699025272,11.89003043968433,2.662934146518219,97,,,,,Extended_1_Weather_Only,1.7526720805200082,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
