URN,Start Time,Stop Time,File Name,sol_number,start_mean_solar_time,stop_mean_solar_time,start_true_solar_time,stop_true_solar_time,start_solar_longitude,stop_solar_longitude,Ls,Mars Year,File_Size(Mb)
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0066,2019-02-02T00:43:36.788Z,2019-02-03T01:23:11.532Z,ps_calib_0066,66,66M00:00:00.340,66M23:59:59.853,65 23:07:50,66 23:07:54,334.257,334.814,334.41,35,15.692
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0067,2019-02-03T01:23:12.032Z,2019-02-04T02:02:46.599Z,ps_calib_0067,67,67M00:00:00.340,67M23:59:59.681,66 23:07:54,67 23:07:58,334.814,335.37,334.95,35,17.293
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0067,2019-02-03T19:38:48.833Z,2019-02-03T22:10:44.705Z,ps_calibevent_0067,67,67M17:46:18.307,67M20:14:10.278,67 16:54:15,67 19:22:08,335.226,335.283,335.06,35,5.594
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0068,2019-02-04T02:02:47.099Z,2019-02-05T02:42:21.732Z,ps_calib_0068,68,68M00:00:00.168,68M23:59:59.573,67 23:07:58,68 23:08:02,335.37,335.926,335.5,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0068,2019-02-05T01:10:21.291Z,2019-02-05T01:20:45.234Z,ps_calibevent_0068,68,68M22:30:26.835,68M22:40:34.084,68 21:38:29,68 21:48:37,335.891,335.895,335.71,35,1.262
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0069,2019-02-05T02:42:22.232Z,2019-02-06T03:21:57.267Z,ps_calib_0069,69,69M00:00:00.060,69M23:59:59.857,68 23:08:03,69 23:08:08,335.926,336.48,336.14,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0069,2019-02-05T14:51:43.427Z,2019-02-05T14:55:11.372Z,ps_calibevent_0069,69,69M11:49:50.393,69M11:53:12.775,69 10:57:56,69 11:01:18,336.199,336.201,336.04,35,0.43
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0070,2019-02-06T03:21:57.767Z,2019-02-07T04:01:32.312Z,ps_calib_0070,70,70M00:00:00.343,70M23:59:59.662,69 23:08:08,70 23:08:13,336.48,337.034,336.68,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0070,2019-02-06T18:32:57.711Z,2019-02-07T04:01:32.612Z,ps_calibevent_0070,70,70M14:46:37.822,70M23:59:59.954,70 13:54:49,70 23:08:13,336.821,337.034,336.79,35,62.282
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0071,2019-02-07T04:01:32.662Z,2019-02-08T04:08:01.030Z,ps_calibevent_0071,71,71M00:00:00.003,71M23:27:46.287,70 23:08:14,71 22:36:06,337.034,337.574,337.22,35,144.414
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0071,2019-02-07T04:01:32.812Z,2019-02-08T04:41:07.558Z,ps_calib_0071,71,71M00:00:00.149,71M23:59:59.664,70 23:08:14,71 23:08:19,337.034,337.586,337.22,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0072,2019-02-08T04:41:08.058Z,2019-02-09T05:20:42.662Z,ps_calib_0072,72,72M00:00:00.151,72M23:59:59.528,71 23:08:20,72 23:08:25,337.586,338.138,337.76,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0072,2019-02-08T18:38:15.196Z,2019-02-08T18:41:51.143Z,ps_calibevent_0072,72,72M13:34:43.427,72M13:38:13.596,72 12:43:06,72 12:46:37,337.898,337.9,337.76,35,0.446
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0073,2019-02-09T05:20:43.162Z,2019-02-10T06:00:18.182Z,ps_calib_0073,73,73M00:00:00.015,73M23:59:59.797,72 23:08:26,73 23:08:32,338.138,338.688,338.29,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0074,2019-02-10T06:00:18.682Z,2019-02-11T06:39:53.209Z,ps_calib_0074,74,74M00:00:00.283,74M23:59:59.586,73 23:08:33,74 23:08:39,338.688,339.238,338.83,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0074,2019-02-10T14:22:02.598Z,2019-02-11T02:30:36.805Z,ps_calibevent_0074,74,74M08:08:18.749,74M19:57:23.351,74 07:16:54,74 19:06:02,338.874,339.145,338.83,35,74.496
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0075,2019-02-11T06:39:53.709Z,2019-02-12T07:19:28.632Z,ps_calib_0075,75,75M00:00:00.072,75M23:59:59.760,74 23:08:40,75 23:08:47,339.238,339.786,339.36,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0075,2019-02-11T18:44:54.846Z,2019-02-12T07:10:11.092Z,ps_calibevent_0075,75,75M11:45:37.306,75M23:50:57.137,75 10:54:20,75 22:59:44,339.506,339.783,339.47,35,17.43
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0076,2019-02-12T07:19:29.132Z,2019-02-13T07:59:03.943Z,ps_calib_0076,76,76M00:00:00.246,76M23:59:59.825,75 23:08:47,76 23:08:54,339.786,340.334,339.9,35,15.711
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0076,2019-02-12T22:40:15.912Z,2019-02-13T04:19:53.595Z,ps_calibevent_0076,76,76M14:56:08.860,76M20:26:41.324,76 14:05:01,76 19:35:35,340.127,340.253,340.16,35,2.098
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0077,2019-02-13T07:59:04.443Z,2019-02-14T08:38:39.302Z,ps_calib_0077,77,77M00:00:00.312,77M23:59:59.938,76 23:08:55,77 23:09:03,340.334,340.88,340.43,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0077,2019-02-13T21:10:36.426Z,2019-02-13T21:19:16.365Z,ps_calibevent_0077,77,77M12:50:21.614,77M12:58:47.641,77 11:59:21,77 12:07:47,340.626,340.629,340.54,35,1.055
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0078,2019-02-14T08:38:39.802Z,2019-02-15T09:18:14.186Z,ps_calib_0078,78,78M00:00:00.424,78M23:59:59.587,77 23:09:03,78 23:09:11,340.88,341.426,340.96,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0078,2019-02-14T22:10:10.864Z,2019-02-15T08:43:02.175Z,ps_calibevent_0078,78,78M13:09:48.722,78M23:25:44.084,78 12:18:56,78 22:34:55,341.18,341.413,341.23,35,4.387
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0079,2019-02-15T09:18:14.686Z,2019-02-16T09:57:49.538Z,ps_calib_0079,79,79M00:00:00.074,79M23:59:59.693,78 23:09:11,79 23:09:20,341.426,341.97,341.6,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0079,2019-02-15T20:53:41.288Z,2019-02-16T09:57:49.838Z,ps_calibevent_0079,79,79M11:16:50.251,79M23:59:59.984,79 10:26:06,79 23:09:20,341.682,341.97,341.76,35,94.242
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0080,2019-02-16T09:57:49.888Z,2019-02-17T02:53:29.270Z,ps_calibevent_0080,80,80M00:00:00.033,80M16:28:28.939,79 23:09:20,80 15:37:55,341.97,342.344,342.02,35,111.422
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0080,2019-02-16T09:57:50.038Z,2019-02-17T10:37:24.871Z,ps_calib_0080,80,80M00:00:00.179,80M23:59:59.779,79 23:09:20,80 23:09:29,341.97,342.514,342.13,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0081,2019-02-17T10:37:25.371Z,2019-02-18T11:17:00.217Z,ps_calib_0081,81,81M00:00:00.266,81M23:59:59.878,80 23:09:29,81 23:09:38,342.514,343.057,342.66,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0081,2019-02-18T00:02:47.816Z,2019-02-18T02:36:27.591Z,ps_calibevent_0081,81,81M13:03:49.810,81M15:33:22.903,81 12:13:24,81 14:42:58,342.81,342.866,342.66,35,5.356
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0082,2019-02-18T11:17:00.717Z,2019-02-19T11:56:35.566Z,ps_calib_0082,82,82M00:00:00.365,82M23:59:59.981,81 23:09:39,82 23:09:48,343.057,343.599,343.18,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0082,2019-02-19T00:58:53.229Z,2019-02-19T03:25:37.017Z,ps_calibevent_0082,82,82M13:19:53.486,82M15:42:41.722,82 12:29:37,82 14:52:27,343.358,343.412,343.34,35,1.367
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0083,2019-02-19T11:56:36.066Z,2019-02-20T12:36:10.460Z,ps_calib_0083,83,83M00:00:00.467,83M23:59:59.640,82 23:09:49,83 23:09:58,343.599,344.139,343.71,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0083,2019-02-20T01:06:59.567Z,2019-02-20T01:35:43.483Z,ps_calibevent_0083,83,83M12:49:15.119,83M13:17:12.910,83 11:59:09,83 12:27:07,343.888,343.898,343.71,35,3.465
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0084,2019-02-20T12:36:10.960Z,2019-02-21T13:15:45.732Z,ps_calib_0084,84,84M00:00:00.127,84M23:59:59.667,83 23:09:59,84 23:10:09,344.139,344.679,344.24,35,17.293
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0084,2019-02-20T23:59:46.100Z,2019-02-21T13:15:46.032Z,ps_calibevent_0084,84,84M11:05:17.878,84M23:59:59.959,84 10:15:21,84 23:10:09,344.389,344.679,344.4,35,95.664
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0085,2019-02-21T13:15:46.082Z,2019-02-22T00:00:34.363Z,ps_calibevent_0085,85,85M00:00:00.007,85M10:27:33.156,84 23:10:09,85 09:37:47,344.679,344.914,344.66,35,77.496
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0085,2019-02-21T13:15:46.232Z,2019-02-22T13:55:21.230Z,ps_calib_0085,85,85M00:00:00.153,85M23:59:59.914,84 23:10:09,85 23:10:20,344.679,345.218,344.76,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0086,2019-02-22T13:55:21.730Z,2019-02-23T14:34:56.358Z,ps_calib_0086,86,86M00:00:00.401,86M23:59:59.801,85 23:10:20,86 23:10:31,345.218,345.756,345.29,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0086,2019-02-23T13:52:21.393Z,2019-02-23T13:59:17.338Z,ps_calibevent_0086,86,86M23:18:33.196,86M23:25:18.012,86 22:29:04,86 22:35:49,345.74,345.743,345.6,35,0.848
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0087,2019-02-23T14:34:56.858Z,2019-02-24T15:14:31.461Z,ps_calib_0087,87,87M00:00:00.288,87M23:59:59.664,86 23:10:31,87 23:10:42,345.756,346.293,345.97,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0088,2019-02-24T15:14:31.961Z,2019-02-25T15:54:06.561Z,ps_calib_0088,88,88M00:00:00.151,88M23:59:59.524,87 23:10:42,88 23:10:53,346.293,346.829,346.49,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0088,2019-02-25T06:47:53.956Z,2019-02-25T06:52:13.902Z,ps_calibevent_0088,88,88M15:08:23.773,88M15:12:36.764,88 14:19:13,88 14:23:26,346.631,346.633,346.49,35,0.535
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0089,2019-02-25T15:54:07.061Z,2019-02-26T16:33:42.014Z,ps_calib_0089,89,89M00:00:00.010,89M23:59:59.727,88 23:10:54,89 23:11:05,346.829,347.364,347.01,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0089,2019-02-26T07:21:21.457Z,2019-02-26T07:37:49.391Z,ps_calibevent_0089,89,89M15:02:25.869,89M15:18:27.370,89 14:13:27,89 14:29:29,347.164,347.17,347.01,35,1.992
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0090,2019-02-26T16:33:42.514Z,2019-02-27T17:13:17.325Z,ps_calib_0090,90,90M00:00:00.214,90M23:59:59.793,89 23:11:06,90 23:11:18,347.364,347.898,347.53,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0091,2019-02-27T17:13:17.824Z,2019-02-28T17:52:52.672Z,ps_calib_0091,91,91M00:00:00.278,91M23:59:59.893,90 23:11:18,91 23:11:30,347.898,348.431,348.05,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0091,2019-02-28T07:47:13.186Z,2019-02-28T17:52:52.772Z,ps_calibevent_0091,91,91M14:10:32.695,91M23:59:59.990,91 13:21:58,91 23:11:31,348.213,348.431,348.21,35,43.758
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0092,2019-02-28T17:52:52.822Z,2019-03-01T12:18:12.257Z,ps_calibevent_0092,92,92M00:00:00.039,92M17:55:45.051,91 23:11:31,92 17:07:25,348.431,348.829,348.57,35,106.961
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0092,2019-02-28T17:52:53.172Z,2019-03-01T12:17:50.808Z,ps_calib_0092,92,92M00:00:00.380,92M17:55:24.176,91 23:11:31,92 17:07:04,348.431,348.829,348.57,35,12.926
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0094,2019-03-03T01:49:20.646Z,2019-03-03T19:51:38.175Z,ps_calib_0094,94,94M06:26:39.590,94M23:59:59.670,94 05:38:40,94 23:12:09,349.638,350.026,349.6,35,12.66
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0094,2019-03-03T16:55:55.769Z,2019-03-03T19:51:38.475Z,ps_calibevent_0094,94,94M21:08:59.334,94M23:59:59.962,94 20:21:08,94 23:12:10,349.963,350.026,349.86,35,21.129
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0095,2019-03-03T19:51:38.525Z,2019-03-04T20:31:13.716Z,ps_calibevent_0095,95,95M00:00:00.011,95M23:59:59.959,94 23:12:10,95 23:12:23,350.026,350.555,350.12,35,164.36
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0095,2019-03-03T19:51:38.675Z,2019-03-04T20:31:13.366Z,ps_calib_0095,95,95M00:00:00.157,95M23:59:59.619,94 23:12:10,95 23:12:23,350.026,350.555,350.12,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0096,2019-03-04T20:31:13.766Z,2019-03-05T21:10:48.982Z,ps_calibevent_0096,96,96M00:00:00.008,96M23:59:59.980,95 23:12:23,96 23:12:37,350.555,351.084,350.63,35,177.184
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0096,2019-03-04T20:31:13.866Z,2019-03-05T21:10:48.982Z,ps_calib_0096,96,96M00:00:00.105,96M23:59:59.980,95 23:12:24,96 23:12:37,350.555,351.084,350.63,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0097,2019-03-05T21:10:49.032Z,2019-03-06T21:50:24.209Z,ps_calibevent_0097,97,97M00:00:00.029,97M23:59:59.964,96 23:12:37,97 23:12:51,351.084,351.611,351.3,35,177.809
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0097,2019-03-05T21:10:49.482Z,2019-03-06T21:50:24.109Z,ps_calib_0097,97,97M00:00:00.467,97M23:59:59.866,96 23:12:38,97 23:12:51,351.084,351.611,351.3,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0098,2019-03-06T21:50:24.259Z,2019-03-07T00:00:22.447Z,ps_calibevent_0098,98,98M00:00:00.012,98M02:06:29.555,97 23:12:52,98 01:19:22,351.611,351.658,351.51,35,15.633
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0098,2019-03-06T21:50:24.609Z,2019-03-07T22:29:59.210Z,ps_calib_0098,98,98M00:00:00.353,98M23:59:59.728,97 23:12:52,98 23:13:06,351.611,352.138,351.82,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0099,2019-03-07T22:29:59.710Z,2019-03-08T23:09:34.685Z,ps_calib_0099,99,99M00:00:00.214,99M23:59:59.953,98 23:13:06,99 23:13:21,352.138,352.664,352.33,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0099,2019-03-08T19:34:38.867Z,2019-03-08T19:49:22.805Z,ps_calibevent_0099,99,99M20:30:49.171,99M20:45:09.459,99 19:44:08,99 19:58:28,352.588,352.593,352.43,35,1.785
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0100,2019-03-08T23:09:35.185Z,2019-03-09T23:49:09.693Z,ps_calib_0100,100,100M00:00:00.439,100M23:59:59.722,99 23:13:21,100 23:13:35,352.664,353.189,352.84,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0100,2019-03-09T11:14:04.802Z,2019-03-09T11:22:44.741Z,ps_calibevent_0100,100,100M11:45:06.996,100M11:53:33.023,100 10:58:35,100 11:07:01,352.921,352.924,352.84,35,1.055
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0101,2019-03-09T23:49:10.193Z,2019-03-11T00:28:45.024Z,ps_calib_0101,101,101M00:00:00.209,101M23:59:59.807,100 23:13:36,101 23:13:50,353.189,353.713,353.35,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0102,2019-03-11T00:28:45.524Z,2019-03-12T01:08:20.385Z,ps_calib_0102,102,102M00:00:00.294,102M23:59:59.921,101 23:13:51,102 23:14:06,353.713,354.237,353.86,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0102,2019-03-11T15:52:35.364Z,2019-03-11T15:55:11.312Z,ps_calibevent_0102,102,102M14:59:07.070,102M15:01:38.845,102 14:13:07,102 14:15:39,354.04,354.041,353.96,35,0.328
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0103,2019-03-12T01:08:20.885Z,2019-03-13T01:47:55.220Z,ps_calib_0103,103,103M00:00:00.408,103M23:59:59.523,102 23:14:06,103 23:14:21,354.237,354.759,354.37,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0103,2019-03-12T14:50:58.853Z,2019-03-13T01:47:55.670Z,ps_calibevent_0103,103,103M13:20:37.769,103M23:59:59.961,103 12:34:52,103 23:14:22,354.527,354.759,354.47,35,14.551
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0104,2019-03-13T01:47:55.720Z,2019-03-14T02:27:30.529Z,ps_calib_0104,104,104M00:00:00.010,104M23:59:59.586,103 23:14:22,104 23:14:37,354.759,355.28,354.88,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0104,2019-03-13T01:47:55.720Z,2019-03-14T00:00:46.621Z,ps_calibevent_0104,104,104M00:00:00.010,104M21:37:11.233,103 23:14:22,104 20:51:47,354.759,355.229,354.88,35,160.176
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0105,2019-03-14T02:27:31.029Z,2019-03-15T03:07:05.788Z,ps_calib_0105,105,105M00:00:00.073,105M23:59:59.601,104 23:14:37,105 23:14:53,355.28,355.801,355.49,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0105,2019-03-14T14:59:32.554Z,2019-03-15T03:07:06.188Z,ps_calibevent_0105,105,105M12:11:54.340,105M23:59:59.990,105 11:26:40,105 23:14:53,355.545,355.801,355.49,35,80.735
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0106,2019-03-15T03:07:06.238Z,2019-03-15T15:00:12.813Z,ps_calibevent_0106,106,106M00:00:00.039,106M11:34:01.829,105 23:14:53,106 10:49:03,355.801,356.051,355.89,35,72.36
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0106,2019-03-15T03:07:06.288Z,2019-03-16T03:46:41.145Z,ps_calib_0106,106,106M00:00:00.088,106M23:59:59.711,105 23:14:54,106 23:15:09,355.801,356.321,355.99,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0107,2019-03-16T03:46:41.645Z,2019-03-17T04:26:16.541Z,ps_calib_0107,107,107M00:00:00.198,107M23:59:59.859,106 23:15:10,107 23:15:26,356.321,356.839,356.5,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0107,2019-03-16T23:59:29.764Z,2019-03-17T04:26:16.641Z,ps_calibevent_0107,107,107M19:40:21.355,107M23:59:59.956,107 18:55:45,107 23:15:26,356.746,356.839,356.75,35,32.071
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0108,2019-03-17T04:26:16.691Z,2019-03-17T22:44:58.208Z,ps_calibevent_0108,108,108M00:00:00.005,108M17:49:17.745,107 23:15:26,108 17:04:56,356.839,357.224,357,35,132.039
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0108,2019-03-17T04:26:17.041Z,2019-03-17T22:44:36.758Z,ps_calib_0108,108,108M00:00:00.345,108M17:48:56.869,107 23:15:27,108 17:04:35,356.839,357.224,357,35,12.848
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0112,2019-03-21T16:20:30.197Z,2019-03-22T07:44:12.519Z,ps_calib_0112,112,112M09:01:00.164,112M23:59:59.623,112 08:17:41,112 23:16:51,359.099,359.421,359.11,35,10.809
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0113,2019-03-22T07:44:13.019Z,2019-03-23T08:23:47.799Z,ps_calib_0113,113,113M00:00:00.110,113M23:59:59.659,112 23:16:52,113 23:17:09,359.421,359.934,359.51,35,17.293
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0113,2019-03-22T10:37:33.799Z,2019-03-23T04:18:12.460Z,ps_calibevent_0113,113,113M02:48:42.609,113M20:00:58.574,113 02:05:36,113 19:18:05,359.481,359.849,359.51,35,17.856
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0114,2019-03-23T08:23:48.299Z,2019-03-24T09:03:23.183Z,ps_calib_0114,114,114M00:00:00.145,114M23:59:59.795,113 23:17:09,114 23:17:27,359.934,0.447,0.01,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0114,2019-03-23T21:45:26.289Z,2019-03-24T05:39:53.803Z,ps_calibevent_0114,114,114M13:00:11.240,114M20:41:57.086,114 12:17:30,114 19:59:22,0.212,0.377,0.26,35,9.403
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0115,2019-03-24T09:03:23.683Z,2019-03-25T09:42:58.164Z,ps_calib_0115,115,115M00:00:00.281,115M23:59:59.539,114 23:17:27,115 23:17:45,0.447,0.959,0.61,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0115,2019-03-24T23:41:25.619Z,2019-03-25T03:16:37.377Z,ps_calibevent_0115,115,115M14:14:32.675,115M17:43:58.970,115 13:32:11,115 17:01:39,0.751,0.826,0.76,35,2.098
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0116,2019-03-25T09:42:58.664Z,2019-03-26T10:22:33.619Z,ps_calib_0116,116,116M00:00:00.026,116M23:59:59.744,115 23:17:45,116 23:18:03,0.959,1.47,1.11,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0116,2019-03-25T22:41:05.247Z,2019-03-26T08:00:36.699Z,ps_calibevent_0116,116,116M12:37:17.476,116M21:41:50.700,116 11:55:12,116 20:59:52,1.228,1.421,1.26,35,24.625
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0117,2019-03-26T10:22:34.119Z,2019-03-27T11:02:08.635Z,ps_calib_0117,117,117M00:00:00.230,117M23:59:59.522,116 23:18:04,117 23:18:21,1.47,1.981,1.61,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0117,2019-03-26T20:41:51.851Z,2019-03-27T01:02:03.499Z,ps_calibevent_0117,117,117M10:02:43.781,117M14:15:57.729,117 09:20:55,117 13:34:12,1.684,1.774,1.51,35,5.325
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0118,2019-03-27T11:02:09.135Z,2019-03-28T11:41:44.182Z,ps_calib_0118,118,118M00:00:00.009,118M23:59:59.817,117 23:18:22,118 23:18:40,1.981,2.49,2.1,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0118,2019-03-27T19:00:33.602Z,2019-03-28T10:59:20.666Z,ps_calibevent_0118,118,118M07:45:36.468,118M23:18:44.355,118 07:04:04,118 22:37:24,2.146,2.476,2.25,35,12.735
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0119,2019-03-28T11:41:44.682Z,2019-03-29T12:21:19.139Z,ps_calib_0119,119,119M00:00:00.303,119M23:59:59.538,118 23:18:41,119 23:18:59,2.49,2.999,2.6,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0119,2019-03-28T23:10:05.855Z,2019-03-29T12:21:19.589Z,ps_calibevent_0119,119,119M11:09:56.435,119M23:59:59.976,119 10:28:45,119 23:18:59,2.727,2.999,2.75,35,81.227
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0120,2019-03-29T12:21:19.639Z,2019-03-29T18:31:16.216Z,ps_calib_0120,120,120M00:00:00.024,120M06:00:02.717,119 23:18:59,120 05:19:06,2.999,3.126,2.99,35,4.336
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0120,2019-03-29T12:21:19.639Z,2019-03-29T18:11:17.692Z,ps_calibevent_0120,120,120M00:00:00.024,120M05:40:36.260,119 23:18:59,120 04:59:40,2.999,3.119,2.99,35,42.067
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0123,2019-04-01T21:24:32.739Z,2019-04-02T14:59:40.351Z,ps_calib_0123,123,123M06:53:05.995,123M23:59:59.767,123 06:13:08,123 23:20:15,4.666,5.026,4.72,35,12.344
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0123,2019-04-02T02:39:00.233Z,2019-04-02T02:49:24.167Z,ps_calibevent_0123,123,123M11:59:08.676,123M12:09:15.916,123 11:19:14,123 11:29:22,4.773,4.777,4.57,35,1.262
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0124,2019-04-02T14:59:40.851Z,2019-04-03T15:39:15.453Z,ps_calib_0124,124,124M00:00:00.254,124M23:59:59.629,123 23:20:16,124 23:20:34,5.026,5.531,5.21,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0124,2019-04-03T04:21:39.198Z,2019-04-03T04:27:43.140Z,ps_calibevent_0124,124,124M13:00:31.161,124M13:06:25.365,124 12:20:57,124 12:26:51,5.3,5.302,5.21,35,0.742
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0125,2019-04-03T15:39:15.953Z,2019-04-04T16:18:50.616Z,ps_calib_0125,125,125M00:00:00.116,125M23:59:59.551,124 23:20:35,125 23:20:54,5.531,6.035,5.7,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0126,2019-04-04T16:18:51.116Z,2019-04-05T16:58:25.939Z,ps_calib_0126,126,126M00:00:00.038,126M23:59:59.627,125 23:20:54,126 23:21:14,6.035,6.538,6.19,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0127,2019-04-05T16:58:26.439Z,2019-04-06T17:38:01.402Z,ps_calib_0127,127,127M00:00:00.114,127M23:59:59.841,126 23:21:14,127 23:21:34,6.538,7.04,6.68,35,17.301
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0127,2019-04-06T00:43:01.414Z,2019-04-06T06:31:34.907Z,ps_calibevent_0127,127,127M07:32:09.275,127M13:11:23.212,127 06:53:30,127 12:32:48,6.696,6.814,6.68,35,10.981
